Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price
11/19/2021,NATIONAL,VEGETABLES,SWEET POTATOES,,,,per pound,"13,024",0.63
11/19/2021,NATIONAL,VEGETABLES,SWISS CHARD,,,,per pound,9,0.99
11/19/2021,NATIONAL,VEGETABLES,TOMATILLOS,,,,per pound,681,1.09
11/19/2021,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,229,1.32
11/19/2021,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,122,1.97
11/19/2021,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,259,2.42
11/19/2021,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,129",2.14
11/19/2021,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,15,3
11/19/2021,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,224",2.3
11/19/2021,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,655,2.51
11/19/2021,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,413,1.09
11/19/2021,NATIONAL,VEGETABLES,TURNIP TOPS GREENS,,,,1 lb bag,"1,196",2.5
11/19/2021,NATIONAL,VEGETABLES,TURNIP TOPS GREENS,,,,per bunch,"1,087",1.86
11/19/2021,NATIONAL,VEGETABLES,TURNIP TOPS GREENS,,,,per pound,516,1.01
11/26/2021,NATIONAL,FRUITS,APPLES,BRAEBURN,,,3 lb bag,35,5.99
11/26/2021,NATIONAL,FRUITS,APPLES,BRAEBURN,,,per pound,184,1.18
11/26/2021,NATIONAL,FRUITS,APPLES,FUJI,,,3 lb bag,74,2.5
11/26/2021,NATIONAL,FRUITS,APPLES,FUJI,,,5 lb bag,247,4.96
11/26/2021,NATIONAL,FRUITS,APPLES,FUJI,,,per pound,"2,010",1.38
11/26/2021,NATIONAL,FRUITS,APPLES,GALA,,,2 lb bag,296,2.46
11/26/2021,NATIONAL,FRUITS,APPLES,GALA,,,3 lb bag,759,3.51
11/26/2021,NATIONAL,FRUITS,APPLES,GALA,,,5 lb bag,256,4.96
11/26/2021,NATIONAL,FRUITS,APPLES,GALA,,,per pound,"2,680",1.31
11/26/2021,NATIONAL,FRUITS,APPLES,GOLDEN DELICIOUS,,,3 lb bag,157,3.2
11/26/2021,NATIONAL,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,197,1.05
11/26/2021,NATIONAL,FRUITS,APPLES,GRANNY SMITH,,,3 lb bag,"2,787",2.74
11/26/2021,NATIONAL,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,467,4.98
11/26/2021,NATIONAL,FRUITS,APPLES,GRANNY SMITH,,,per pound,"4,481",1.41
11/26/2021,NATIONAL,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,51,5.11
11/26/2021,NATIONAL,FRUITS,APPLES,HONEYCRISP,,,per pound,"3,755",1.97
11/26/2021,NATIONAL,FRUITS,APPLES,JONAGOLD,,,3 lb bag,21,2.5
11/26/2021,NATIONAL,FRUITS,APPLES,JONAGOLD,,,5 lb bag,19,4.99
11/26/2021,NATIONAL,FRUITS,APPLES,JONAGOLD,,,per pound,105,1.41
11/26/2021,NATIONAL,FRUITS,APPLES,JONATHAN,,,3 lb bag,61,3.29
11/26/2021,NATIONAL,FRUITS,APPLES,MCINTOSH,,,2 lb bag,288,2.44
11/26/2021,NATIONAL,FRUITS,APPLES,MCINTOSH,,,3 lb bag,"1,648",3.32
11/26/2021,NATIONAL,FRUITS,APPLES,MCINTOSH,,,per pound,578,1.26
11/26/2021,NATIONAL,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,"1,601",1.42
11/26/2021,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,2 lb bag,288,2.44
11/26/2021,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,727,3.77
11/26/2021,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,5 lb bag,16,5.43
11/26/2021,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,per pound,"1,060",1.26
11/26/2021,NATIONAL,FRUITS,APPLES,ROME,,,3 lb bag,"1,047",3.01
11/26/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE,,,128 oz (1 gallon),232,4.31
11/26/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),"5,200",1.88
11/26/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE,,,96 oz (3/4 gallon),186,4.49
11/26/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,128 oz (1 gallon),183,6.08
11/26/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,64 oz (1/2 gallon),707,4.05
11/26/2021,NATIONAL,FRUITS,AVOCADOS,HASS,,,each,"6,495",1.16
11/26/2021,NATIONAL,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,,,each,10,1.93
11/26/2021,NATIONAL,FRUITS,BANANAS,,,,per pound,770,0.49
11/26/2021,NATIONAL,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,"4,061",2.54
11/26/2021,NATIONAL,FRUITS,BLUEBERRIES,,,,1 pint package,"3,490",3.09
11/26/2021,NATIONAL,FRUITS,BLUEBERRIES,,,,18 oz package,"2,134",4.46
11/26/2021,NATIONAL,FRUITS,BLUEBERRIES,,,,6 oz package,"2,128",2.9
11/26/2021,NATIONAL,FRUITS,CACTUS PEARS,,,,each,7,0.4
11/26/2021,NATIONAL,FRUITS,CANTALOUPS,,,,each,793,3.48
11/26/2021,NATIONAL,FRUITS,CANTALOUPS,,,,per pound,27,0.59
11/26/2021,NATIONAL,FRUITS,CHERRIES,RED VARIETIES,,,per pound,63,5.94
11/26/2021,NATIONAL,FRUITS,CLEMENTINES,,,,2 lb bag,524,4.53
11/26/2021,NATIONAL,FRUITS,CLEMENTINES,,,,3 lb bag,"2,732",4.43
11/26/2021,NATIONAL,FRUITS,CLEMENTINES,,,,5 lb package,471,5.03
11/26/2021,NATIONAL,FRUITS,CRANBERRIES,,,,12 oz bag,"11,182",1.94
11/26/2021,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,5 lb bag,64,5.49
11/26/2021,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,each,555,1.2
11/26/2021,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,per pound,197,1.05
11/26/2021,NATIONAL,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,"2,921",2.1
11/26/2021,NATIONAL,FRUITS,GRAPES,RED GLOBE,,,per pound,300,2.49
11/26/2021,NATIONAL,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"8,770",2.1
11/26/2021,NATIONAL,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"6,815",2.29
11/26/2021,NATIONAL,FRUITS,HONEYDEWS,,,,per pound,18,0.96
11/26/2021,NATIONAL,FRUITS,KIWIFRUIT,HAYWARD,,,each,505,0.44
11/26/2021,NATIONAL,FRUITS,LEMONS,,,,2 lb bag,593,4.32
11/26/2021,NATIONAL,FRUITS,LEMONS,,,,each,"2,038",0.66
11/26/2021,NATIONAL,FRUITS,LEMONS,,,,per pound,65,0.61
11/26/2021,NATIONAL,FRUITS,LIMES,,,,each,"1,792",0.38
11/26/2021,NATIONAL,FRUITS,LIMES,,,,per pound,230,0.72
11/26/2021,NATIONAL,FRUITS,MANGOES,,,,each,"3,317",0.91
11/26/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,3 lb bag,346,3.5
11/26/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,4 lb bag,"2,501",3.66
11/26/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,8 lb bag,260,5
11/26/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,each,"1,916",0.97
11/26/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,per pound,"1,641",0.94
11/26/2021,NATIONAL,FRUITS,ORANGES,VALENCIA,,,3 lb bag,5,1.99
11/26/2021,NATIONAL,FRUITS,ORANGES,VALENCIA,,,4 lb bag,242,2.11
11/26/2021,NATIONAL,FRUITS,ORANGES,VALENCIA,,,per pound,8,0.79
11/26/2021,NATIONAL,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,54,0.89
11/26/2021,NATIONAL,FRUITS,PAPAYA,SOLO TYPE,,,per pound,36,2.69
11/26/2021,NATIONAL,FRUITS,PEARS,BARTLETT,,,per pound,"3,273",1.64
11/26/2021,NATIONAL,FRUITS,PEARS,BOSC,,,per pound,"1,711",1.68
11/26/2021,NATIONAL,FRUITS,PEARS,D'ANJOU,,,per pound,"1,380",1.65
11/26/2021,NATIONAL,FRUITS,PERSIMMONS,,,,each,"2,127",1.21
11/26/2021,NATIONAL,FRUITS,PERSIMMONS,,,,per pound,266,0.95
11/26/2021,NATIONAL,FRUITS,PINEAPPLES,,,,each,"6,510",2.3
11/26/2021,NATIONAL,FRUITS,PINEAPPLES,,,,per pound,582,0.67
11/26/2021,NATIONAL,FRUITS,PLUMS,,,,per pound,10,0.99
11/26/2021,NATIONAL,FRUITS,POMEGRANATES,,,,each,"5,154",2.3
11/26/2021,NATIONAL,FRUITS,PRUNES,,,,per pound,7,3.99
11/26/2021,NATIONAL,FRUITS,RASPBERRIES,RED,,,6 oz package,"6,048",2.58
11/26/2021,NATIONAL,FRUITS,SATSUMA,,,,3 lb bag,22,5.49
11/26/2021,NATIONAL,FRUITS,SATSUMA,,,,per pound,72,2.09
11/26/2021,NATIONAL,FRUITS,STRAWBERRIES,,,,1 lb package,184,3.47
11/26/2021,NATIONAL,FRUITS,TANGERINES,,,,2 lb bag,468,3.26
11/26/2021,NATIONAL,FRUITS,TANGERINES,,,,3 lb bag,"5,535",4.14
11/26/2021,NATIONAL,FRUITS,TANGERINES,,,,5 lb package,220,9.99
11/26/2021,NATIONAL,FRUITS,TANGERINES,,,,per pound,176,1.78
11/26/2021,NATIONAL,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,4,0.33
11/26/2021,NATIONAL,VEGETABLES,ARTICHOKES,,,,each,232,2.54
11/26/2021,NATIONAL,VEGETABLES,ASPARAGUS,GREEN,,,per pound,"7,902",2.62
11/26/2021,NATIONAL,VEGETABLES,BEANS,ROUND GREEN TYPE,,,per pound,"5,243",1.73
11/26/2021,NATIONAL,VEGETABLES,BEETS,,,,per bunch,50,1.29
11/26/2021,NATIONAL,VEGETABLES,BEETS,,,,per pound,133,2.36
11/26/2021,NATIONAL,VEGETABLES,BROCCOLI,,,,per bunch,204,2.13
11/26/2021,NATIONAL,VEGETABLES,BROCCOLI,,,,per pound,271,1.2
11/26/2021,NATIONAL,VEGETABLES,BROCCOLI,BABY HYBRID TYPE,,,per pound,186,0.99
11/26/2021,NATIONAL,VEGETABLES,BROCCOLI,CROWN CUT,,,per pound,"2,182",1.8
11/26/2021,NATIONAL,VEGETABLES,BRUSSELS SPROUTS,,,,2 lb bag,317,5.22
11/26/2021,NATIONAL,VEGETABLES,BRUSSELS SPROUTS,,,,per pound,"3,390",2.43
11/26/2021,NATIONAL,VEGETABLES,CABBAGE,ROUND GREEN TYPE,,,per pound,"1,497",0.63
11/26/2021,NATIONAL,VEGETABLES,CACTUS LEAF (NOPALES),,,,each,30,0.4
11/26/2021,NATIONAL,VEGETABLES,CARROTS,,,,1 lb bag,206,0.68
11/26/2021,NATIONAL,VEGETABLES,CARROTS,,,,2 lb bag,991,1.34
11/26/2021,NATIONAL,VEGETABLES,CARROTS,,,,per bunch,75,0.64
11/26/2021,NATIONAL,VEGETABLES,CARROTS,,,,per pound,192,0.49
11/26/2021,NATIONAL,VEGETABLES,CARROTS,BABY PEELED,,,1 lb bag,"3,406",1.26
11/26/2021,NATIONAL,VEGETABLES,CARROTS,BABY PEELED,,,2 lb bag,"1,918",2.38
11/26/2021,NATIONAL,VEGETABLES,CAULIFLOWER,,,,each,570,2.87
11/26/2021,NATIONAL,VEGETABLES,CAULIFLOWER,,,,per pound,449,1.15
11/26/2021,NATIONAL,VEGETABLES,CELERY,,,,each,"7,974",1.27
11/26/2021,NATIONAL,VEGETABLES,CELERY,,,,per pound,296,0.99
11/26/2021,NATIONAL,VEGETABLES,CELERY,HEARTS,,,each,620,1.96
11/26/2021,NATIONAL,VEGETABLES,CHAYOTE,,,,each,61,0.64
11/26/2021,NATIONAL,VEGETABLES,CHAYOTE,,,,per pound,68,0.67
11/26/2021,NATIONAL,VEGETABLES,COLLARD GREENS,,,,1 lb bag,286,2.49
11/26/2021,NATIONAL,VEGETABLES,COLLARD GREENS,,,,per bunch,"1,865",1.93
11/26/2021,NATIONAL,VEGETABLES,COLLARD GREENS,,,,per pound,506,1.24
11/26/2021,NATIONAL,VEGETABLES,CORN-SWEET,,,,each,16,0.81
11/26/2021,NATIONAL,VEGETABLES,CUCUMBERS,,,,each,"1,846",0.79
11/26/2021,NATIONAL,VEGETABLES,CUCUMBERS,,,,per pound,40,0.6
11/26/2021,NATIONAL,VEGETABLES,CUCUMBERS,LONG SEEDLESS,,Greenhouse,each,"1,443",1.25
11/26/2021,NATIONAL,VEGETABLES,EGGPLANT,,,,each,47,0.99
11/26/2021,NATIONAL,VEGETABLES,EGGPLANT,,,,per pound,184,1.34
11/26/2021,NATIONAL,VEGETABLES,GARLIC,,,,per pound,8,3.99
11/26/2021,NATIONAL,VEGETABLES,GARLIC,,,,per sleeve,18,1.89
11/26/2021,NATIONAL,VEGETABLES,KALE GREENS,,,,1 lb bag,"1,421",2.5
11/26/2021,NATIONAL,VEGETABLES,KALE GREENS,,,,per bunch,962,1.96
11/26/2021,NATIONAL,VEGETABLES,KALE GREENS,,,,per pound,288,1.35
11/26/2021,NATIONAL,VEGETABLES,"LETTUCE, BOSTON",,,,each,8,1.99
11/26/2021,NATIONAL,VEGETABLES,"LETTUCE, GREEN LEAF",,,,each,16,1.99
11/26/2021,NATIONAL,VEGETABLES,"LETTUCE, ICEBERG",,,,each,56,1.52
11/26/2021,NATIONAL,VEGETABLES,"LETTUCE, RED LEAF",,,,each,8,1.99
11/26/2021,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",,,,each,190,2.99
11/26/2021,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",,,,per pound,25,1.49
11/26/2021,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",HEARTS,,,3 count package,242,2.99
11/26/2021,NATIONAL,VEGETABLES,MUSHROOMS,PORTOBELLA,,,8 oz package,"1,152",2
11/26/2021,NATIONAL,VEGETABLES,MUSHROOMS,WHITE,,,8 oz package,"2,702",1.78
11/26/2021,NATIONAL,VEGETABLES,MUSHROOMS,WHITE,,,per pound,256,2.97
11/26/2021,NATIONAL,VEGETABLES,MUSTARD,,,,1 lb bag,"1,162",2.49
11/26/2021,NATIONAL,VEGETABLES,MUSTARD,,,,per bunch,"1,127",1.76
11/26/2021,NATIONAL,VEGETABLES,MUSTARD,,,,per pound,277,1.52
11/26/2021,NATIONAL,VEGETABLES,ONIONS GREEN,,,,per bunch,"3,052",0.67
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",GREEN,,,each,"1,228",0.86
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",GREEN,,,per pound,103,1.51
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,,each,"1,690",1.45
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,Greenhouse,each,345,1.67
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,Greenhouse,per pound,8,2.99
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,,per pound,357,2.85
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,,each,"1,679",1.45
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,Greenhouse,each,363,1.67
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,,per pound,347,2.9
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,Greenhouse,per pound,8,2.99
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,,each,"1,697",1.45
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,Greenhouse,each,345,1.67
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,,per pound,567,2.9
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,Greenhouse,per pound,8,2.99
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, OTHER",JALAPENO,,,per pound,803,0.92
11/26/2021,NATIONAL,VEGETABLES,"PEPPERS, OTHER",MIXED MINI SWEET TYPES,,,1 lb package,154,3.03
11/26/2021,NATIONAL,VEGETABLES,PUMPKINS,PIE TYPE,,,each,220,2.5
11/26/2021,NATIONAL,VEGETABLES,PUMPKINS,PIE TYPE,,,per pound,7,0.5
11/26/2021,NATIONAL,VEGETABLES,RADISHES,,,,1 lb bag,158,1.75
11/26/2021,NATIONAL,VEGETABLES,RADISHES,,,,per bunch,"1,541",0.81
11/26/2021,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,1 lb bag,264,4.99
11/26/2021,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,10 - 12 oz package,"4,733",2.81
11/26/2021,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,5 - 9 oz package,"4,408",2.7
11/26/2021,NATIONAL,VEGETABLES,SPINACH,,,,per bunch,17,1.23
11/26/2021,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,1 lb package,146,5
11/26/2021,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,10 oz package,231,3.15
11/26/2021,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,5 - 6 oz package,"1,386",2.82
11/26/2021,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,8 oz package,243,3.06
11/26/2021,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,9 oz package,186,3.33
11/26/2021,NATIONAL,VEGETABLES,SQUASH,ACORN,,,per pound,"1,061",0.99
11/26/2021,NATIONAL,VEGETABLES,SQUASH,BUTTERNUT,,,per pound,"1,153",0.98
11/26/2021,NATIONAL,VEGETABLES,SQUASH,GREY,,,per pound,253,0.69
11/26/2021,NATIONAL,VEGETABLES,SQUASH,SPAGHETTI,,,per pound,890,0.99
11/26/2021,NATIONAL,VEGETABLES,SQUASH,YELLOW CROOKNECK/STRAIGHTNECK,,,per pound,"1,240",1.62
11/26/2021,NATIONAL,VEGETABLES,SQUASH,ZUCCHINI,,,per pound,"3,131",1.35
11/26/2021,NATIONAL,VEGETABLES,SWEET POTATOES,,,,per pound,"8,922",0.6
11/26/2021,NATIONAL,VEGETABLES,SWISS CHARD,,,,per bunch,48,2.99
11/26/2021,NATIONAL,VEGETABLES,SWISS CHARD,,,,per pound,7,1.99
11/26/2021,NATIONAL,VEGETABLES,TOMATILLOS,,,,per pound,726,1.08
11/26/2021,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,616,1.51
11/26/2021,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,124,1.88
11/26/2021,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,201,2.27
11/26/2021,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"3,330",2.03
11/26/2021,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,347",2.68
11/26/2021,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,411,2.6
11/26/2021,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,198,1.49
11/26/2021,NATIONAL,VEGETABLES,TURNIP TOPS GREENS,,,,1 lb bag,"1,162",2.49
11/26/2021,NATIONAL,VEGETABLES,TURNIP TOPS GREENS,,,,per bunch,"1,034",1.83
11/26/2021,NATIONAL,VEGETABLES,TURNIP TOPS GREENS,,,,per pound,277,1.52
12/3/2021,NATIONAL,FRUITS,APPLE PEARS,,,,per pound,10,1.49
12/3/2021,NATIONAL,FRUITS,APPLES,BRAEBURN,,,per pound,285,1.3
12/3/2021,NATIONAL,FRUITS,APPLES,FUJI,,,3 lb bag,196,3.73
12/3/2021,NATIONAL,FRUITS,APPLES,FUJI,,,5 lb bag,"1,271",5.25
12/3/2021,NATIONAL,FRUITS,APPLES,FUJI,,,per pound,"2,600",1.28
12/3/2021,NATIONAL,FRUITS,APPLES,GALA,,,2 lb bag,298,2.69
12/3/2021,NATIONAL,FRUITS,APPLES,GALA,,,3 lb bag,"2,375",2.79
12/3/2021,NATIONAL,FRUITS,APPLES,GALA,,,5 lb bag,"1,247",5.25
12/3/2021,NATIONAL,FRUITS,APPLES,GALA,,,per pound,"1,895",1.44
12/3/2021,NATIONAL,FRUITS,APPLES,GOLDEN DELICIOUS,,,3 lb bag,140,3.11
12/3/2021,NATIONAL,FRUITS,APPLES,GOLDEN DELICIOUS,,,5 lb bag,34,4.99
12/3/2021,NATIONAL,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,225,1.02
12/3/2021,NATIONAL,FRUITS,APPLES,GRANNY SMITH,,,3 lb bag,80,3.99
12/3/2021,NATIONAL,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,"1,169",5.27
12/3/2021,NATIONAL,FRUITS,APPLES,GRANNY SMITH,,,per pound,909,1.38
12/3/2021,NATIONAL,FRUITS,APPLES,HONEYCRISP,,,2 lb bag,78,1.97
12/3/2021,NATIONAL,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,211,5.34
12/3/2021,NATIONAL,FRUITS,APPLES,HONEYCRISP,,,5 lb bag,116,4.99
12/3/2021,NATIONAL,FRUITS,APPLES,HONEYCRISP,,,per pound,"5,623",2.13
12/3/2021,NATIONAL,FRUITS,APPLES,JONAGOLD,,,3 lb bag,10,3.98
12/3/2021,NATIONAL,FRUITS,APPLES,JONAGOLD,,,per pound,231,1.25
12/3/2021,NATIONAL,FRUITS,APPLES,JONATHAN,,,3 lb bag,139,3.45
12/3/2021,NATIONAL,FRUITS,APPLES,MCINTOSH,,,2 lb bag,255,2.5
12/3/2021,NATIONAL,FRUITS,APPLES,MCINTOSH,,,3 lb bag,382,3.44
12/3/2021,NATIONAL,FRUITS,APPLES,MCINTOSH,,,per pound,413,1.11
12/3/2021,NATIONAL,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,3 lb bag,53,4.18
12/3/2021,NATIONAL,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,"1,921",1.79
12/3/2021,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,2 lb bag,255,2.5
12/3/2021,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,536,3.35
12/3/2021,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,5 lb bag,333,4.54
12/3/2021,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,per pound,595,1.38
12/3/2021,NATIONAL,FRUITS,APPLES,ROME,,,per pound,73,0.99
12/3/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE,,,128 oz (1 gallon),97,6.2
12/3/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),"2,358",2.09
12/3/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,128 oz (1 gallon),278,5.49
12/3/2021,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,64 oz (1/2 gallon),642,2.95
12/3/2021,NATIONAL,FRUITS,AVOCADOS,HASS,,,each,"10,308",1.03
12/3/2021,NATIONAL,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,,,each,502,2
12/3/2021,NATIONAL,FRUITS,BANANAS,,,,per pound,482,0.48
12/3/2021,NATIONAL,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,"5,926",2.88
12/3/2021,NATIONAL,FRUITS,BLUEBERRIES,,,,1 pint package,"4,518",2.55
12/3/2021,NATIONAL,FRUITS,BLUEBERRIES,,,,18 oz package,"2,314",4.54
12/3/2021,NATIONAL,FRUITS,BLUEBERRIES,,,,6 oz package,"2,511",2.99
12/3/2021,NATIONAL,FRUITS,CACTUS PEARS,,,,per pound,10,0.79
12/3/2021,NATIONAL,FRUITS,CANTALOUPS,,,,each,"1,412",3.05
12/3/2021,NATIONAL,FRUITS,CANTALOUPS,,,,per pound,137,0.84
12/3/2021,NATIONAL,FRUITS,CHERRIES,RED VARIETIES,,,per pound,832,7.04
12/3/2021,NATIONAL,FRUITS,CLEMENTINES,,,,2 lb bag,270,3.25
12/3/2021,NATIONAL,FRUITS,CLEMENTINES,,,,3 lb bag,"4,144",4.64
12/3/2021,NATIONAL,FRUITS,CLEMENTINES,,,,5 lb package,824,6.96
12/3/2021,NATIONAL,FRUITS,CRANBERRIES,,,,12 oz bag,"1,223",2.45
12/3/2021,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,5 lb bag,58,5.73
12/3/2021,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,each,722,1.11
12/3/2021,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,per pound,51,1.14
12/3/2021,NATIONAL,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,"2,822",2.32
12/3/2021,NATIONAL,FRUITS,GRAPES,RED GLOBE,,,per pound,149,2.65
12/3/2021,NATIONAL,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"6,538",2.32
12/3/2021,NATIONAL,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"7,105",2.24
12/3/2021,NATIONAL,FRUITS,HONEYDEWS,,,,each,244,4.71
12/3/2021,NATIONAL,FRUITS,HONEYDEWS,,,,per pound,136,0.88
12/3/2021,NATIONAL,FRUITS,KIWIFRUIT,HAYWARD,,,1 lb bag,40,1.49
12/3/2021,NATIONAL,FRUITS,KIWIFRUIT,HAYWARD,,,each,600,0.5
12/3/2021,NATIONAL,FRUITS,LEMONS,,,,2 lb bag,604,3.17
12/3/2021,NATIONAL,FRUITS,LEMONS,,,,each,853,0.62
12/3/2021,NATIONAL,FRUITS,LEMONS,,,,per pound,77,0.63
12/3/2021,NATIONAL,FRUITS,LIMES,,,,each,"1,005",0.31
12/3/2021,NATIONAL,FRUITS,LIMES,,,,per pound,215,0.7
12/3/2021,NATIONAL,FRUITS,MANGOES,,,,each,"6,889",1.13
12/3/2021,NATIONAL,FRUITS,MANGOES,,,,per pound,21,3.99
12/3/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,3 lb bag,729,4.57
12/3/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,4 lb bag,"1,982",4.19
12/3/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,8 lb bag,245,5.26
12/3/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,each,"3,595",0.81
12/3/2021,NATIONAL,FRUITS,ORANGES,NAVEL,,,per pound,"2,616",1.2
12/3/2021,NATIONAL,FRUITS,ORANGES,VALENCIA,,,3 lb bag,15,1.99
12/3/2021,NATIONAL,FRUITS,ORANGES,VALENCIA,,,4 lb bag,10,3.99
